Rillettes de saumon spécial toast;275;16.2;3;22;100 g
Rillettes de thon aux olives vertes - Petit Navire;260;18;0.5;19;100 g
Rillettes de thon recette olives verte (petit navire);260;18;0.5;19;100 g
Rillettes du mans bordeau chesnel;438;16;0.15;41.5;100 g
Rio de quinoa (primeal);376;11.4;61.6;7.3;100 g
Ris à la crème vanille;125;3.5;20.8;3.2;100 g
Ris de veau;116;20;0;4;100 g
Risotto au saumon 'weight watchers';113;6.5;14.3;3.3;100 g
Risotto milanese subito;369;8;80;1.5;100 g
Risotto uncle ben's;187;3.5;31.4;5.2;100 g
Riste d'aubergine à la provencale nos régions ont du talent;50;1;4;2;100 g
Ristorante: pizza pasta (pâtes);916.8;32.9;116.2;35.6;1 unité
Ristorante: pizza proscuitto (jambon-fromage) (version corrigée);753.1;33.3;79.6;33.5;1 unité
River citron;43;0;10.3;0;100 ml
Riz;335;17;74;10;100 g
Riz 3 saveurs dia;367;8.3;81.3;1;100 g
Riz à la cantonaise carrefour 2 mn;138;4;19.9;4.7;100 g
Riz a la méditerranéenne golden sun lidl;177;4.2;32.2;2.9;100 g
Riz à la provençale (bonduelle);123;3.5;17;4.5;100 g
Riz à la provençale picard;135;2.7;17.7;5.9;100 g
Riz à risotto "alnatura";352;7.4;78.1;1.1;100 g
Riz au citron et romarin;157;3.2;30.7;2.4;100 g
Riz au lait (carrefour) saveur vanille;126;3.4;21.7;2.8;100 g
Riz au lait arôme vanille weight watchers;107;3.5;21.5;0.8;100 g
Riz au lait bio (casino);117;3.2;21;2.2;100 g
Riz au lait goût vanille ( everyday );242;6.4;44;4.4;1 unité
Riz au lait leader price;98;3;20.9;0.1;100 g
Riz au lait marque u;130;2.8;23.2;2.9;100 g
Riz au lait saveur vanille la laitière : pot de 115g;148;3;24.9;4;1 pot
Riz au lait vanille la laitière ;137;1.6;20.6;5.4;100 g
Riz au porc sauce caramel plat préparé leader price;116;4.2;19.4;2.4;100 g
Riz au poulet teriyaki;523;34;89;2.5;1 portion
Riz basmati (carrefour discount);344;8.9;74;1;100 g
Riz basmati - auchan;341;7;77;0.5;100 g
Riz basmati à l'indienne picard;114;2.5;22.1;1.7;100 g
Riz basmati bio auchan;345;6.5;78.3;0.6;100 g
Riz basmati blanc (cuit);118;3.5;25;0.4;100 g
Riz basmati casino (cru);344;11;71;1.8;100 g
Riz basmati complet(taurea ailé);356;7.5;74.3;2.5;100 g
Riz basmati cuit golden sun (lidl);152;3.68;32.4;0.84;100 g
Riz basmati golden sun (lidl);375;7.7;82;1.8;100 g
Riz basmati long grain (dia-ed);351;7;79.5;0.5;100 g
Riz basmati monoprix;347;6.6;78;0.6;100 g
Riz basmati précuit  au curry (monoprix);173;3.6;35;2.1;100 g
Riz basmati précuit monoprix;165;3.6;34;1.6;100 g
Riz basmati sachet pré-cuit  curry casino;131;3.4;25;1.4;100 g
Riz basmati selection lustrucru;347;7.5;78;0.6;100 g
Riz basmati super u;352;9;78;0.2;100 g
Riz basmati u;352;9;78;0.2;100 g
Riz basmati "taureau ailé-le thaï";347;7.5;78;0.6;100 g
Riz blanc;349;8;77;1;100 g
Riz blanc (cuit);90;2;20;0;100 g
Riz Byriani (Jardin Bio);178;3.2;34.8;2.5;100 g
Riz cantonais cuisson express casino;169;4.7;27;2.5;100 g
Riz cantonais express oncle ben's;156;4.3;27.2;3.2;100 g
Riz cantonais lustucru (express 2 mn);140;3.8;27;1.7;100 g
Riz cantonnais casino;151;4.3;27;2.9;100 g
Riz coco (isola bio);62;0.2;12.7;1;100 g
Riz complet (cuit);109;2.5;22.5;1;100 g
Riz complet auchan - cru;351;7.7;74.7;2.4;100 g
Riz complet bosto;432;9.2;90;2.7;1 portion
Riz complet cru;355.8;7;77;2.2;100 g
Riz complet cuisson 10 min (leader price);362;6.9;76.5;3.2;100 g
Riz complet cuit;130;2.5;28;0.8;100 g
Riz complet lustucru;362;6.9;76.5;3.2;100 g
Riz complet saint elois;350;7.5;72;3.3;100 g
Riz cuisiné à l'espagnole surgelé (picard);113;2.2;12.7;5.7;100 g
Riz cuisson rapide comptoir du grain;350;7;78;0.5;100 g
Riz façon bolognese uncle bens;164;4.5;29.2;3.2;100 g
Riz facon paella;140;4.4;27;1;100 g
Riz incollable carrefour;349;7;79;0.5;100 g
Riz le thaï taureau ailé riz du plateau de l'i-san;347;7.5;78;0.6;100 g
Riz lidl;353;7.5;79.5;0.6;100 g
Riz long complet bio 1kg (primeal);311;6.4;62.9;2;100 g
Riz long complet marque repère;350;7.5;75;2.5;100 g
Riz Long Etuvé Comptoir du Grain (Marque Repère);350;7;77;0.5;100 g
Riz long grain (carrefour);353;7.9;76;1.5;100 g
Riz long grain basmati orlize mutant;346;6.9;78.2;0.6;100 g
Riz long grain cru (bon-ri);346;6.9;78.2;0.6;100 g
Riz long grain cuisson rapide (leader price);346;6.9;78.2;0.6;100 g
Riz long grain golden sun lidl;375;7.7;82;1.8;100 g
Riz long grain lustucru;355;7;79;1;100 g
Riz long incollable (netto);359;7.1;80.2;1.1;100 g
Riz long prix gagnant;341;6;78;0.5;100 g
Riz lustucru;347;7.5;78;0.6;100 g
Riz monoprix riz à l'étuvé cuisson en 10 mn;357;9;78;1;100 g
Riz pour sushi cru;349;7.5;76.9;1.2;100 g
Riz rond du sud (taureau ailé);347;7.5;78;0.6;100 g
Riz rond saint eloi;347;6.5;78.5;0.8;100 g
Riz soufflé au chocolat;389;7;79;5;100 g
Riz thai (dia);351;7;78.1;1;100 g
Riz thaï 1/2 complet (autour du riz);347;8.9;73;2.2;100 g
Riz thai champion;356;7.2;79.6;1;100 g
Riz thai jasmin golden phoenix;180;3.4;39.8;0.5;100 g
Riz thaï monoprix;364;8;80;1;100 g
Riz thaï u;345;6.6;78.3;0.6;100 g
Riz trois couleurs auchan;345;7.5;76;0.7;100 g
Riz uncles ben's légumes du potager;357;7;79;1.2;100 g
Roast beef - kirkland signature;40;6;0;2;1 tranche
Rocher noir suchard;555;5.2;50.5;37;100 g
Rocher suchard au lait ;169;2.3;14.5;11;1 unité
Rocher suchard noir;167;2.2;11.5;13.8;1 unité
Rognon d'agneau braisé;137;23.65;0.99;3.62;100 g
Rognon porc;102;16.5;0;4;100 g
Rognons de boeuf sauce madère (charal);106;14;3.5;4;100 g
Rollmops;188;15.5;3.5;12.4;100 g
Rondelles de courgettes surgelées (Leader Price);15;1.2;1.8;0.1;100 g
Roque-monsieur 'tendre croque maxi façon tartiflette' herta : par unité de 150g;430;18.6;37.8;22.8;1 unité
Roquette;15;2.1;1.7;0;100 g
Rosettes de brocoli surgelées - migros;26;3.5;2.5;0.5;100 g
Rostï nature;131;2;15;7;100 g
Roti de dinde fleury michon;109;24;1;1;100 g
Roti de dinde onno (intermarché);106;21;1;2;100 g
Rôti de porc cuit fleuri michon;128;22;1;4;100 g
Roti de porc dans l'échine;243;27;0;15;100 g
Roti de porc saint alby (lidl);104;19;0.2;3;100 g
Roti de porc x4 tr (200grs) carrefour;120;20;1;4;100 g
Rôti de poulet fleury michon 2% de mg;110;22;1;2;100 g
Rouelle de porc;164;31;0;5;100 g
Roulade de dinde aux fines herbes aldi;176;18;1;11;100 g
Roulade de volaille aux olives monoprix : par tranche de 20g;38;2.2;0.6;3;1 tranche
Rouleau de printemps;112;5.8;17;2.1;100 g
Roulés aux pépites de chocolat brioche pasquier : par unité;161;3;18.5;8.6;1 unité
Roussette;151;17.5;0;9;100 g
Royal bacon;495;42;57;36;1 portion
Royco devient liebig : soupe à l'indienne;64;1.1;8.4;2.9;100 g
Royco devient liebig minute soup' - champignons & croûtons;46;0.6;6;2.3;100 g
Royco devient liebig minute soup' - légumes variés & croûton;43;0.7;6.4;1.6;100 ml
Royco liebig "minute soupe" ;29;1;5.6;0.3;100 ml
Royco minute soup (champignons);47;0.6;6;2.3;100 ml
Royco minute soup cerfeuil;42;0.5;7.2;1.2;1 portion
Royco minute soup tomates;64;1;11.6;1.4;1 portion
Royco minute soupe  soupe a l'indienne;65;1.2;8.6;2.7;100 ml
Rumblers fraise;164;4.5;23.1;5.9;100 g
Runcle ben's-riz saveur et equilibre du basmati;353;9.2;74;2.19;100 g
Rösti pomlisse;160;2;20;7;100 g
Raclette fromage;357;25;0;28;100 g
Radis;17.8;1;3;0.2;100 g
Ragusa;545;7;51;37;100 g
Raie;93;21;0;1;100 g
Raisin - 10 fruits (24 g);17.8;0.15;4.12;0.08;1 portion
Raisin cru de type nord-américain (10 fruits);16;0.15;4.12;0.08;1 portion
Raisins secs;68;0;17;0;100 g
Raisins secs (marque éco+ : leclerc);290;2.5;66;0.5;100 g
Raisins secs carrefour;290;1.8;70;0.3;100 g
Raisins secs sultanines;325;3;77;0.5;100 g
Rapé de jambon herta;101;18;2;2.3;100 g
Raspunzel beurre de cacahuète american style;636;28;9.5;52;100 g
Ratatouille a la niçoise (marque repere);50;1;5;2.5;100 g
Ratatouille à la provençale bio;75;1;7;5;100 g
Ratatouille aux légumes du soleil casino;111;1.3;6.3;8.9;100 g
Ratatouille carrefour discount;34;1.1;3.9;1.2;100 g
Ratatouille conserve hyper u;34;1.1;3.9;1.2;100 g
Ratatouille crealine;54;0.9;6;3;100 g
Ratatouille cuisinée picard;45;1.1;3.4;2.2;100 g
Ratatouille cuisinée surgelée aux légumes d'italie (leader price);84;1.8;1.5;7.9;100 g
Ratatouille de légumes avec épices delhaize;107;1.8;7.3;7.8;100 g
Ratatouille farmer's best - migros;68;1;6;4;100 g
Ratatouille niçoise daucy;33.6;1.1;3.9;1.2;100 g
Ratatouille st-éloi (375g);26;1;3.5;0.9;100 g
Ratatouille surgelée u;22;0.9;3.3;0.2;100 g
Ratatouille "auchan";41;1;3;0.2;100 g
Ravioles dauphiné leclerc;280;14;30;12;100 g
Ravioles du dauphiné 'truchet' surgelées - détachées;287;13.6;29.5;12.7;100 g
Ravioli à la sauce bolognaise Benito;79;3.8;11.5;1.6;100 g
Ravioli au boeuf et oeufs frais (u);289;11.8;36.2;10.2;100 g
Ravioli au cèpes surgelé (picard);177;7.6;11.3;10.8;100 g
Ravioli aux cèpes picard;177;7.6;11.3;10.8;100 g
Ravioli boeuf recette bolognaise sous vide (lustucru);235;11.2;40;3;100 g
Ravioli combino;88;3.8;12.6;2.3;100 g
Ravioli fraiche 4 fromagecgiovanni rana;292;14.2;29.8;12.9;100 g
Ravioli frais al brasato;283;13.1;35.4;9.9;100 g
Ravioli jambon emmental lustucru;241;11;35;6.3;100 g
Ravioli pur boeuf;87;4.9;11;2.6;100 g
Ravioli pur boeuf zapetti buitoni;84.3;3.6;12.3;2.3;100 g
Ravioli volaille;85;3.4;12.5;2.4;100 g
Raviolini au jambon carrefour;260;13;38;6.2;100 g
Raviolis à la courgette les petits grands (200g);75;1.9;13.5;1.5;100 g
Raviolis aux crevettes et au crabe;192;5;26.7;7.2;100 g
Raviolis casino demi-lunes bolognaise;274;12;40;3.9;100 g
Raviolis pur boeuf, panzani;89;3.6;12.3;2.8;100 g
Raviolis végétariens bio carrefour;81;2;16;1;100 g
Réa mltivitamine;23.5;0.65;5;0.1;100 ml
Reblochon;354;31;8;22;100 g
Recette à la grecque weightwatchers pêche ou fruits rouges;49;6.4;4.7;0.1;100 g
Recette dessert sveltesse gout coco 0%;39;4.4;4.4;0;1 pot
Recettes dessert sveltesse citron;77;4.4;12.3;0.8;100 g
Recettes dessert sveltesse fruits rouges, fraise;74;4.4;12.9;0;100 g
Red bull;45;0;11.3;0;100 g
Redbull;45;0;11.3;0;100 ml
RedBull Zero Calories;1.9;0;0;0;100 ml
Reflex instant mass (nouvelle formule);415;40;48;7.2;100 g
Reflex instant whey nouvelle formule;394;80;6;5.5;100 g
Reflex nutrition peptide fusion;354;78;4;2.9;100 g
Reflex peptide fusion;89;19.5;1;0.73;1 portion
Régal soupe velouté de potiron marque repère;25;0.5;4;1;100 g
Régilait lait écrémé 0%;351;35;51;0.8;100 g
Réglisse au cerise;110;1;26;0.5;1 tranche
Renutryl booster;200;10;24;7;100 ml
Repas minceur pleniday abricot;378;24.8;42.1;11.5;100 g
Résille d'or;573;5.1;57;36;100 g
Revive mvp nutrition;36;13;9;0;1 unité
Rhubarbe;18;0.5;4;0;100 g
Rhum blanc bacardi (verre de 4cl);104;0;0;0;1 unité
RIBS Barbecue Original - Cooperl;264;20;1;20;1 portion
Rice dream chocolat;59;0.3;12.5;0.9;100 ml
Ricoré;91;3.3;18.7;0.2;100 g
Ricoré nestlé (janv 09);91;3.3;18.7;0.2;100 g
Ricotta  casa azzurra;101;7;3.7;6.5;100 g
Ricotta avec lait partiellement écrémé;138;11.39;5.14;7.91;100 g
Ricotta galbani;165;7.6;3.6;13.3;100 g
Rillette de saumon;210;11.2;4.5;16.4;100 g
Rillettes;550;20;3;50;100 g
Rillettes de la mer au saumon cap océa;226;15.8;2.3;17.1;100 g
Rillettes de poulet rôti en cocotte (marque corril);332;16;1;29;100 g
Rillettes de saumon leader price;241;17;0.5;19;100 g
Rillettes de thon - Petit Navire;260;19;0;20;100 g
Rillettes de thon leader price;249;20;0;18.8;100 g
Rillettes de thon-cap océan;278.8;16.8;1.9;22.7;100 g
Rillettes marine saumon leader price;216;11.3;3.3;17.5;100 g
Rio d'oro jus ananas orange passion;51;0.5;11.1;0.1;100 ml
Ris basmati marque u;345;6.6;78.3;0.6;100 g
Risotto alla milanese avec safran (pastarotti);354;7.5;74.3;2.9;100 g
Risotto forestier Auchan;114;3.4;21.1;1.5;100 g
Risotto poulet & champignons (uncle ben's);182;4.9;32.3;3.7;100 g
Rissolette de porc;259;15;16;15;100 g
Riste d'aubergines auchan;129;1.1;5.5;10.8;100 g
Ristorante: pizza proscuitto (jambon-fromage);301.5;33.3;79.6;33.5;1 unité
Ristorante: pizza spinaci (Épinards);861.7;28.3;84.3;45.7;1 unité
River limonade light;4.7;0.08;0.9;0;100 ml
Riz & blé complet nature (casino);380;10;80;1.4;100 g
Riz à la cantonaise aux crevettes/omelette/jambon-maggi;124;4.4;21.5;2.3;100 g
Riz à la méditerranéenne 2 mn leader price;180;3.5;35.1;2.9;100 g
Riz à la méditerranéenne uncle ben's;174;3.9;32.1;3.3;100 g
Riz à la provençale au thon et au basilic (bonduelle);123;3.5;17;4.5;100 g
Riz a poêler;355;7.9;75;2.6;100 g
Riz alcoolisé (saké);132;0.49;4.92;0;100 ml
Riz au lait;150;3.4;29.7;2.6;100 g
Riz au lait 0,8 gr matiere grasse;96;3.2;19;0.8;100 g
Riz au lait auchan pouce;128;3.5;20.3;3.6;100 g
Riz au lait bio nature attitude;120;3.1;20;3;100 g
Riz au lait la laitiere (nestle) au lait entier vanille;131;2.7;22.2;3.5;100 g
Riz au lait lidl;119;3.2;21.7;2.2;100 g
Riz au lait nature Bio Le Petit Basque;170;4.8;26.6;4.9;1 pot
Riz au lait saveur vanille Marque U, pot de 115g;144;3.3;25.1;3.2;1 pot
Riz au lait vanille naturelle (bonne maman);147;3.6;21;5.3;100 g
Riz au poulet;106;6.1;18.6;0.9;100 g
Riz aux champignons de paris;201;4.1;39.1;2.9;1 portion
Riz basmati (leader price);347;11;71;1.8;100 g
Riz basmati 11min (carrefour);346;8;78;0.2;100 g
Riz basmati bio (carrefour);348;6.6;78.3;0.6;100 g
Riz basmati bio DIA;349;7;78.3;0.6;100 g
Riz basmati carrefour;353;9.4;75.9;1.3;100 g
Riz basmati complet cru (taureau ailé);349;7.5;74.3;2.5;100 g
Riz basmati cuisiné aux petits légumes picard;97;2.3;20;0.9;100 g
Riz basmati cuit lidl;152;3.68;32.4;0.84;100 g
Riz basmati leclerc entr'aide;340;6.5;78;0.5;100 g
Riz basmati micro ondes golden sun lidl;198;4;29.4;2.4;100 g
Riz basmati précuit  au citron et aneth (monoprix);166;3.8;32.3;2.4;100 g
Riz basmati précuit  au curry et à l'indienne (monoprix);163;3.6;32.8;2;100 g
Riz basmati pur himalaya taureau ailé;352;9;77;0.8;100 g
Riz basmati saint eloi;356;9.4;78.3;0.6;100 g
Riz basmati sélection riz long" marque repère" comptoir du grain;350;6.5;78;0.5;100 g
Riz basmati taureau ailé;347;7.5;78;0.6;100 g
Riz basmati vapeur lustucru;190;3.6;37;3.1;100 g
Riz basquaise surgelé les portionable ( aldi);109;3.5;13.3;4.6;100 g
Riz blanc (cru);350;8;77;1;100 g
Riz brun complet naturaplan;347;8;72;2.5;100 g
Riz camarguais (sec);351;8;72.3;2.8;100 g
Riz cantonais express comptoir du grain (sachet tout pret) marque repere leclerc;170;4.5;31;3.5;100 g
Riz cantonais frais ( monoprix ) barquette de 400g;173;6.7;28;2.5;100 g
Riz cantonais surgelé (dia);126;3.8;23;2.1;100 g
Riz citron et romarin;160;3.2;31.1;2.3;100 g
Riz complet (cru) uncle ben's 10 mn;336;8;71;2.2;100 g
Riz complet (uncle ben's);344;8;73;2.2;100 g
Riz complet basmati (biocoop);340;11.4;65.4;3.6;100 g
Riz complet comptoire du grain marque repère;350;7.5;75;2.5;100 g
Riz complet cru (saint eloi);350;7.5;72;3.3;100 g
Riz complet cuisson rapide (auchan);356;7.7;74.7;2.4;100 g
Riz complet le forban grains longs;347;7.5;75.4;3;100 g
Riz complet Pois cassé Soja à poêler Bio Bjorg;374;10.2;71.1;4.8;100 g
Riz comptoir du grain marque repère;350;7;78;0.5;100 g
Riz cuisson rapide bosto;350;8.8;77.8;1.2;100 g
Riz demi-complet (Markal);356;7.5;78;1.5;100 g
Riz façon paëla;169;4.7;29;3.8;100 g
Riz facon paella uncle ben's;165;5.2;27.1;4;100 g
Riz Le Thaï Tauré ailé Cru;347;7.5;78;0.6;100 g
Riz leader price;353;7;79.5;0.6;100 g
Riz long basmati marque repère;350;6.5;78;0.5;100 g
Riz long complet bio markal;341;9.2;71.5;2.4;100 g
Riz long de camargue semi-complet (carrefour);349;7.5;73;2.5;100 g
Riz long étuvé prix gagnant;360;7;80;1;100 g
Riz long grain 10 minutes saint eloi;359;7;81;0.8;100 g
Riz long grain carrefour;345;6.7;76.3;1.4;100 g
Riz long grain cuisson express 5min (lustucru);363;7.1;81;1.2;100 g
Riz long grain cuisson rapide (u);353;7.5;79.5;0.6;100 g
Riz long grain incollable bon-ri;351;6.9;78.1;0.8;100 g
Riz long grain uncle ben's;337;7.4;76;0.4;100 g
Riz long incollable cuisson rapide simply market;346;6.9;78.2;0.6;100 g
Riz long saint eloi;360;7;81;1;100 g
Riz lustucru 5min (100g de riz cru);367;7.1;81;1.2;100 g
Riz pilaf prêt cuit "veetee dine in" (monoprix);140;3;25.7;2.6;100 g
Riz rond complet bio (priméal);349;7.5;75.3;3.6;100 g
Riz rond marque Pouce;345;6.6;78.3;0.6;100 g
Riz soja lentille carrefour bio;334;16;56;5.1;100 g
Riz spécial risotto (vivien paille);345;6.9;78.2;0.6;100 g
Riz thaï - saint eloi;360;7.8;79.1;1.4;100 g
Riz thai aux crevettes  surgelé leader price;102;3.5;17.7;1.9;100 g
Riz thai comptoir du grain;340;6.5;78;0.5;100 g
Riz Thaï Max Havelaar;350;6.5;7.8;0.5;100 g
Riz thaï taureau ailé;347;7.5;78;0.6;100 g
Riz tomate et huile d'olive uncle ben's express;184;3.8;29.6;5.3;100 g
Riz uncle bens a la méditéranéenne;174;3.9;32.1;3.3;100 g
Riz, soja et sésame;215;10.2;18.6;9.4;100 g
Rocamadour u les saveurs;94;5.6;0.5;7.7;1 part
Rocher noir suchard ( unité 30g );194;1.8;17.6;12.8;1 unité
Rocher suchard lait;169;2.3;11.3;14.5;1 unité
Rognon boeuf;123;15;0;7;100 g
Rognon mouton;99.5;17;0;3.5;100 g
Rognons agneau;87;15;0;3;100 g
Rognons d'agneau braisés;137;23.65;0.99;3.62;100 g
Rondelé aux noix 16,6 g;57;1.1;0.4;5.3;1 unité
Roque-monsieur 'tendre croque comté' herta;279;12.1;25.9;14.3;100 g
Roquefort société;368.5;21.5;2;30.5;100 g
Rosette ou fuseau;401;24;2;33;100 g
Rosti berner avec jambon de la coop;115;3.1;11.5;5.7;100 g
Rôti de boeuf (tartinade);223;15.27;3.73;16.28;100 g
Rôti de dinde monoprix : par tranche de 50g;53;11;0.5;0.75;1 tranche
Roti de filet de poulet cuit (netto);107;16.9;2.6;3;100 g
Roti de porc cuit supérieur;117;22;0.5;3;100 g
Roti de porc l'espiguette;136;21.8;0.9;4.9;100 g
Roti de porc supérieur et purée pdt 300 g  (fleury michon);330;23.7;20.7;16.2;1 portion
Rôti de poulet fleury michon;110;22;1;2;100 g
Rôti de veau fleury michon ;115;21;1;3;100 g
Rouget barbet;148;19;0;8;100 g
Roulade de dinde fines herbes;175;18;1;11;100 g
Roulades de chicon au jambon delicato ( aldi );87;6.7;4.7;4.2;100 g
Roulés au fromage aldi;290;7;21;20;100 g
Roulés poire-chocolat maison;394;6.7;46.7;20;100 g
Rouy;362;29;26;3;100 g
Royco delice de légumes;67;0.5;8.4;3.5;100 ml
Royco devient liebig minute soup' - 10 légumes du jardin;33;0.6;6.1;0.6;100 g
Royco devient liebig minute soup' - champignons & croûtons;94;1.2;12;4.6;1 portion
Royco devient liebig minute soup' - légumes variés & croûton;86;1.4;12.8;3.2;1 portion
Royco min soupe legume potager reconstitué;36;0.6;6.9;0.7;100 ml
Royco minute soup asperges;99;0.9;13;4.8;1 portion
Royco minute soup st germain (crunchy);106;2.6;14;4.4;1 portion
Royco minute soup velouté de tomates;76;1.1;13.8;1.9;100 ml
Royco minute soupe velouté poireau pomme de terre;24;0.7;4;0.6;100 ml
Rumsteack grillé;116;21;0;3.6;100 g
Rutabaga;34;1;7.5;0.5;100 g
Sablé (1 sablé 60gr);290;4.2;40.8;12;1 unité
Sablé Bio - Chocolat noir intense;490;7.6;62.1;22.5;100 g
Sablé bio bisson - müesli;481;8.4;59.4;21.7;100 g
Sablé breton petit lu;485;7;65;21;100 g
Sablé choco lait bonneterre;491;6;65;23;100 g
Sablé fourrés cacao (grand jury);504;6;57;28;100 g
Sablés anglais l'original mac-vities;471;7.3;62.8;21.3;100 g
Sablés au citron au fructose regain : par biscuit;39;1.6;4.4;1.6;1 unité
Sablés avec du chocolat au lait xl hellema (une unité);191.1;2.1;22.4;10.33;1 unité
Sablés coco-citron léa nature jardin biologique (leclerc);279;3;25;18;1 part
Sablés fourrés abricot mangue light carrefour;385;3.5;71;9.5;100 g
Sablés saveur citron meringué p'tit deli leclerc;520;6;62;28;100 g
Sachet de bâtonnets de carotte mac do : par portion de 60 g;25;1;5;0;1 portion
Sachets vapeur choux-fleurs, carottes, haricots verts picard : pour une portion de 200g;52;3.6;8.6;0.4;1 portion
Safran;360.3;11.4;65.4;5.9;100 g
Saint agur;365;16;1;33;100 g
Saint eloi petits pois et carottes à l'etuvée trés fins;58;3.4;11.6;0.5;100 g
Saint hubert 41;362;1.5;4;38;100 g
Saint hubert omega 3;487;0.1;0.1;54;100 g
Saint jacques et gambas;110;3.8;16;3.4;100 g
Saint jacques légumes, riz basmati, coco + d'équilibre, picard;98;5.8;14;2.1;100 g
Saint marcellin;228;18;3;16;100 g
Saint môret ligne et plaisir 8%;132;10.5;4.5;3.2;100 g
Saint moret ligne et plaisir : chèvre;40;1.9;0.7;3.3;1 portion
Saint moret ligne et plaisir : noix;42;1.9;0.8;3.5;1 portion
